Building ID,Market,Street Address,City,State,Postal Code,Latitude,Longitude,On Zayo Network Status,Net Classification,Type,Network Proximity,Estimated Build Cost
Bldg-264139,Denver,410 S Teller St,Denver,CO,80226,39.7088381,-105.076661,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1302.56,51476.8
Bldg-264487,Denver,10361 Cook Way,Denver,CO,80229,39.883286,-104.947543,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,745.29,34758.7
Bldg-264148,Dallas,1512 Commerce St,Dallas,TX,75201,32.7799136,-96.7978905,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,414.35,36861
Bldg-264166,Denver,2500 Walnut St,Denver,CO,80205,39.7582877,-104.9868599,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,348.08,28063.6
Bldg-264533,Denver,12205 Perry St,Broomfield,CO,80020,39.917101,-105.039087,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1014.33,42829.9
Bldg-264534,Denver,1500 W Thornton Pkwy,Denver,CO,80260,39.863493,-105.004022,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,5322.94,172088.2
Bldg-264538,Denver,2000 W 92nd Ave,Denver,CO,80260,39.863464,-105.010874,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,3348.94,112868.2
Bldg-264204,Dallas,901 Lakeside Cir,Lewisville,TX,75057,33.009513,-96.960095,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,4030.35,112758.75
Bldg-264211,Dallas,1601 Towne Crossing Blvd,Mansfield,TX,76063,32.5779,-97.1343,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,12366.75,321168.75
Bldg-264206,Dallas,2950 McKinney Ave,Dallas,TX,75204,32.8007396,-96.8005754,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1158.09,40952.25
Bldg-264549,Dallas,2680 Legacy Dr,Frisco,TX,75034,33.101258,-96.841629,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,6430.98,172774.5
Bldg-264551,Dallas,2580 Collin McKinney Pkwy,McKinney,TX,75070,33.1755,-96.6971,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,7911.85,209796.25
Bldg-243723,Denver,9000 Creekside Way,Littleton,CO,80129,39.5532072,-105.0147203,Not on Zayo Network,On-Net,Airport,1910.67,69720.1
Bldg-264572,Atlanta,201 Treeridge Pkwy,Alpharetta,GA,30022,33.9925504,-84.2776434,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,446.32,23389.6
Bldg-264237,Denver,1440 Little Raven St,Denver,CO,80202,39.753747,-105.007213,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1057.81,44134.3
Bldg-264239,Denver,15700 E Jamison Dr,Englewood,CO,80112,39.578553,-104.805112,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,3188.78,108063.4
Bldg-264248,Atlanta,2255/2277 Peachtree St,Atlanta,GA,30309,33.794979,-84.3873521,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,155.55,14666.5
Bldg-264604,Denver,400 Summit Blvd,Broomfield,CO,80021,39.926553,-105.140512,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,2672.24,92567.2
Bldg-264279,Dallas,2001 Park Hill Dr,Fort Worth,TX,76110,32.7154891,-97.3490822,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1649.61,53240.25
Bldg-264611,Denver,975 N Lincoln St,Denver,CO,80203,39.7317121,-104.9864679,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,486.78,34305.1
Bldg-264294,Atlanta,1000 Fanfare Way,Alpharetta,GA,30009,34.0509101,-84.30302,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1651.12,49626.88
Bldg-264632,Dallas,721 Eastridge Dr,Midlothian,TX,76065,32.4772,-96.9793,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,48116.01,1214900.25
Bldg-264638,Dallas,4533 Cedar Springs Rd,Dallas,TX,75219,32.817169,-96.818871,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,3635.13,102878.25
Bldg-264698,Atlanta,270 17th St NW,Atlanta,GA,30363,33.7908363,-84.3974283,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,2935.05,80441.2
Bldg-264319,Denver,1620 Little Raven St,Denver,CO,80202,39.7560262,-105.0038395,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1108.47,45654.1
Bldg-264653,Atlanta,2716 Buford Hwy NE,Atlanta,GA,30324,33.8287205,-84.3465365,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,213.52,16405.6
Bldg-264655,Denver,740 N Sherman St,Denver,CO,80203,39.728027,-104.984541,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,235.27,22987.15
Bldg-264751,Dallas,1001 Annex Ave,Dallas,TX,75204,32.7986161,-96.7727368,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1528.22,50205.5
Bldg-264682,Atlanta,2724 Peachtree Rd NW,Atlanta,GA,30305,33.8289623,-84.388108,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,217.76,16532.8
Bldg-264722,Dallas,880 S Coit Rd,Prosper,TX,75078,33.226881,-96.767524,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,24418.66,622466.5
Bldg-264752,Dallas,1002 Annex Ave,Dallas,TX,75204,32.798553,-96.772232,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1650.27,53256.75
Bldg-264757,Dallas,5908 Gaston Ave,Dallas,TX,75214,32.809729,-96.757733,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1848.67,58216.75
Bldg-264754,Dallas,5400 Live Oak St,Dallas,TX,75206,32.806898,-96.767342,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,7.08,12424.8
Bldg-264760,Dallas,7204 Gaston Ave,Dallas,TX,75214,32.812966,-96.732377,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,14963.25,386081.25
Bldg-264780,Dallas,6625 Bandera Ave,Dallas,TX,75225,32.8680116,-96.7899597,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,133.36,20001.6
Bldg-264791,Dallas,5727 Gaston Ave,Dallas,TX,75214,32.808083,-96.7598,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,975.88,36397
Bldg-243980,Atlanta,3448 Sandy Plains Rd,Marietta,GA,30066,34.034491,-84.46296,Not on Zayo Network,Fiber Only,Elementary School,19565.24,479565.76
Bldg-243984,Dallas,5299 Gus Thomasson Rd,Mesquite,TX,75150,32.83303,-96.659281,Not on Zayo Network,Fiber Only,Elementary School,474.55,40473
Bldg-243998,Dallas,304 N Kaufman St,Seagoville,TX,75159,32.64082,-96.540131,Not on Zayo Network,Fiber Only,Elementary School,34321.08,870027
Bldg-243995,Dallas,902 Shady Ln,Seagoville,TX,75159,32.65819,-96.537621,Not on Zayo Network,Fiber Only,Elementary School,28328.3,720207.5
Bldg-264803,Dallas,14500 Sovereign Rd,Fort Worth,TX,76155,32.8282233,-97.0536446,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1338.56,45464
Bldg-244368,Atlanta,2230 Lower Roswell Rd,Marietta,GA,30068,33.946279,-84.487273,Not on Zayo Network,Fiber Only,Elementary School,2695.33,74687.92
Bldg-265150,Atlanta,2171 Peachtree Rd NE,Atlanta,GA,30309,33.8137852,-84.3918416,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,87.17,12615.1
Bldg-265151,Denver,11540 Colony Row,Broomfield,CO,80021,39.906131,-105.089205,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1844.85,67745.5
Bldg-244384,Atlanta,2400 Rocky Mountain Rd NE,Marietta,GA,30066,34.047268,-84.479114,Not on Zayo Network,Fiber Only,Elementary School,15262.83,376307.92
Bldg-265163,Denver,7820 Inverness Blvd,Englewood,CO,80112,39.5784869,-104.8698744,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,695.91,33277.3
Bldg-265191,Denver,5800 Tower Rd,Denver,CO,80249,39.802041,-104.772005,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,11382.93,353887.9
Bldg-264858,Dallas,5405 Gaston Ave,Dallas,TX,75214,32.804503,-96.76412,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,883.89,34097.25
Bldg-264863,Dallas,4918 Gaston Ave,Dallas,TX,75214,32.800708,-96.768633,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1877.7,58942.5
Bldg-265205,Dallas,2855 W Bowie St,Fort Worth,TX,76109,32.6996,-97.3834,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,7231.62,192790.5
Bldg-264876,Denver,1501 Wazee St,Denver,CO,80202,39.750633,-105.001316,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,88.74,16393.3
Bldg-265213,Atlanta,5651 Brook Hollow Pkwy,Norcross,GA,30071,33.9212349,-84.193612,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1032.21,34773.04
Bldg-264889,Atlanta,3338 Peachtree Rd NE,Atlanta,GA,30326,33.8487333,-84.3711543,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,711.66,27079.84
Bldg-244452,Atlanta,5839 Memorial Dr,Stone Mountain,GA,30083,33.798479,-84.198299,Not on Zayo Network,Fiber Only,High School,2618.02,72832.48
Bldg-264886,Denver,18807 E Yale Cir,Aurora,CO,80013,39.6686673,-104.769507,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,889.37,39081.1
Bldg-244114,Denver,6500 Oak St,Arvada,CO,80004,39.81558,-105.118111,Not on Zayo Network,Fiber Only,Middle School,4845.04,157751.2
Bldg-264916,Dallas,5005 Gaston Ave,Dallas,TX,75214,32.801974,-96.7672,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1795.95,56898.75
Bldg-244128,Atlanta,2330 River Rd,Ellenwood,GA,30294,33.67679,-84.296431,Not on Zayo Network,Fiber Only,Elementary School,19748.16,483955.84
Bldg-265253,Dallas,5960 Travertine Ln,Fort Worth,TX,76137,32.8524033,-97.300458,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,723.54,30088.5
Bldg-264929,Atlanta,3100 Preston Pointe Way,Cumming,GA,30041,34.131279,-84.110802,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,25342.12,618210.88
Bldg-264930,Atlanta,905 Juniper St NE,Atlanta,GA,30309,33.779189,-84.382441,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,503.86,22092.64
Bldg-244142,Denver,11595 Allendale Dr,Arvada,CO,80004,39.809673,-105.126342,Not on Zayo Network,Fiber Only,High School,8957.9,281137
Bldg-244189,Denver,5280 W Ohio Ave,Denver,CO,80226,39.70221,-105.05458,Not on Zayo Network,Fiber Only,Elementary School,3914.97,129849.1
Bldg-264932,Atlanta,2000 E Lake Pkwy,Marietta,GA,30062,33.9974,-84.4703,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,16032.6,394782.4
Bldg-264933,Dallas,5200 Martel Ave,Dallas,TX,75206,32.831764,-96.779082,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,606.66,27166.5
Bldg-244146,Denver,6420 Urban St,Arvada,CO,80004,39.81379,-105.132841,Not on Zayo Network,Fiber Only,Middle School,1697.88,63336.4
Bldg-264937,Atlanta,855 Walther Blvd,Lawrenceville,GA,30043,33.9998,-84.0136,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,13593.17,336236.08
Bldg-244149,Denver,6750 S Kendall Blvd,Littleton,CO,80128,39.59318,-105.064291,Not on Zayo Network,Fiber Only,Middle School,2436.98,85509.4
Bldg-244165,Denver,5875 Routt St,Arvada,CO,80004,39.803,-105.127521,Not on Zayo Network,Fiber Only,Middle School,6506.08,207582.4
Bldg-244161,Denver,6317 S Estes St,Littleton,CO,80123,39.60197,-105.098561,Not on Zayo Network,Fiber Only,Middle School,3183.55,107906.5
Bldg-265310,Denver,5425 Landmark Pl,Englewood,CO,80111,39.618684,-104.9020445,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,516.16,27884.8
Bldg-244167,Denver,10441 Highway 73,Conifer,CO,80433,39.528,-105.310401,Not on Zayo Network,Fiber Only,High School,53769.75,1625492.5
Bldg-264949,Denver,7941 W 55th Ave,Arvada,CO,80002,39.797154,-105.0850305,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1902.66,69479.8
Bldg-244162,Denver,7285 Pierce St,Arvada,CO,80003,39.82848,-105.073451,Not on Zayo Network,Fiber Only,Middle School,2211.84,78755.2
Bldg-244169,Denver,26501 Barkley Rd,Conifer,CO,80433,39.53932,-105.303081,Not on Zayo Network,Fiber Only,Elementary School,50961.61,1541248.3
Bldg-244171,Denver,7862 W Mansfield Pkwy,Denver,CO,80235,39.64777,-105.088511,Not on Zayo Network,Fiber Only,High School,1922.96,70088.8
Bldg-244180,Denver,2200 S Coors St,Denver,CO,80228,39.6767,-105.151941,Not on Zayo Network,Fiber Only,Middle School,8460.26,266207.8
Bldg-264960,Atlanta,10 Glenwood Way,Stockbridge,GA,30281,33.5523,-84.2175,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,54443.28,1316638.72
Bldg-244175,Denver,29300 Buffalo Rd,Evergreen,CO,80439,39.621837,-105.338946,Not on Zayo Network,Fiber Only,High School,54510.58,1647717.4
Bldg-244177,Denver,2959 Royale Elk Way,Evergreen,CO,80439,39.65991,-105.356761,Not on Zayo Network,Fiber Only,Middle School,50450.41,1525912.3
Bldg-244181,Denver,200 Rubey Dr,Golden,CO,80403,39.761397,-105.231788,Not on Zayo Network,Fiber Only,Middle School,484.77,34214.65
Bldg-244528,Denver,9505 W 32nd Ave,Wheat Ridge,CO,80033,39.76342,-105.103781,Not on Zayo Network,Fiber Only,High School,3250.04,109901.2
Bldg-244184,Denver,581 Conference Pl,Golden,CO,80401,39.71979,-105.190401,Not on Zayo Network,Fiber Only,Middle School,130.42,18268.9
Bldg-244186,Denver,401 Independence St,Lakewood,CO,80226,39.722352,-105.105994,Not on Zayo Network,Fiber Only,Middle School,999.03,42370.9
Bldg-244543,Atlanta,3920 S Hurt Rd SW,Smyrna,GA,30082,33.85909,-84.56895,Build in Progress,Fiber Only,Elementary School,7702.15,194851.6
Bldg-244196,Denver,9800 W Dartmouth Pl,Denver,CO,80227,39.659097,-105.109626,Not on Zayo Network,Fiber Only,High School,3335.84,112475.2
Bldg-244191,Denver,13301 W 2nd Pl,Denver,CO,80228,39.71292,-105.152061,Not on Zayo Network,Fiber Only,High School,3956.28,131088.4
Bldg-244545,Atlanta,3640 Spring Hill Rd SE,Smyrna,GA,30080,33.864991,-84.485266,Not on Zayo Network,Fiber Only,Elementary School,1297.33,41135.92
Bldg-244541,Atlanta,3041 Gray Rd SE,Smyrna,GA,30082,33.87995,-84.551191,Not on Zayo Network,Fiber Only,Elementary School,9096.6,228318.4
Bldg-244199,Denver,5806 W Alameda Ave,Denver,CO,80226,39.711077,-105.060436,Not on Zayo Network,Fiber Only,High School,2153.41,77002.3
Bldg-244210,Denver,13304 S U South Highway 28,Pine,CO,80470,39.46844,-105.3795,Not on Zayo Network,Fiber Only,Elementary School,79417.07,2394912.1
Bldg-244202,Denver,7922 South Carr,Littleton,CO,80128,39.5725,-105.090151,Not on Zayo Network,Fiber Only,Middle School,3007.37,102621.1
Bldg-244208,Denver,12225 W 38th Ave,Wheat Ridge,CO,80033,39.76862,-105.136261,Not on Zayo Network,Fiber Only,Middle School,1988.43,72052.9
Bldg-244218,Atlanta,4555 Mavell Rd SE,Smyrna,GA,30082,33.84409,-84.51668,Not on Zayo Network,Fiber Only,Elementary School,1283.63,40807.12
Bldg-265008,Atlanta,3550 Pleasant Hill Rd,Duluth,GA,30096,33.9935333,-84.1599232,On Zayo Network,Fiber Only,Residential - Multi Tenant,1937.04,56488.96
Bldg-265362,Denver,333 S Monroe St,Denver,CO,80209,39.7109878,-104.9456634,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,794.63,36238.9
Bldg-244585,Atlanta,2144 S Cobb Dr SE,Smyrna,GA,30080,33.89974,-84.542991,Not on Zayo Network,Fiber Only,Middle School,5033.53,130804.72
Bldg-244235,Denver,10803 W 44th Ave,Wheat Ridge,CO,80033,39.77862,-105.118511,Not on Zayo Network,Fiber Only,Elementary School,2077.86,74735.8
Bldg-265058,Dallas,6303 W Shady Shores Rd,Denton,TX,76208,33.16034,-97.0405,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,59514.62,1499865.5
Bldg-244276,Denver,11809 W Coal Mine Rd,Littleton,CO,80127,39.60352,-105.131261,Not on Zayo Network,Fiber Only,Middle School,5446.52,175795.6
Bldg-265083,Dallas,4605 Cedar Springs Rd,Dallas,TX,75219,32.817738,-96.819521,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,3895.72,109393
Bldg-265425,Denver,1301 Speer Blvd,Denver,CO,80204,39.7372134,-104.9970999,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,103.13,17040.85
Bldg-265429,Denver,500 S Franklin St,Denver,CO,80209,39.707231,-104.968666,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,3200.78,108423.4
Bldg-265430,Denver,1767 N Pearl St,Denver,CO,80203,39.7445975,-104.9801972,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,88.16,16367.2
Bldg-265434,Denver,601 W 11th Ave,Denver,CO,80204,39.7341387,-104.9950963,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1004.23,42526.9
Bldg-265439,Dallas,2728 McKinnon St,Dallas,TX,75201,32.7948337,-96.8069731,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,190.68,23440.8
Bldg-265092,Denver,2990 E 17th Ave,Denver,CO,80206,39.7432763,-104.9528,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,2374.9,83647
Bldg-244358,Atlanta,1560 Joyner Ave SE,Marietta,GA,30060,33.91793,-84.54757,Not on Zayo Network,Fiber Only,High School,1726.34,51432.16
Bldg-265469,Atlanta,3893 Kensington Rd,Decatur,GA,30032,33.7427,-84.263,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,15866.47,390795.28
Bldg-265491,Dallas,6504 Falcon River Way,Arlington,TX,76001,32.643418,-97.184923,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,24094.98,614374.5
Bldg-244356,Atlanta,1599 Shallowford Rd,Marietta,GA,30066,34.051583,-84.504942,Not on Zayo Network,Fiber Only,Elementary School,8558.76,215410.24
Bldg-265492,Dallas,9201 Garland Rd,Dallas,TX,75218,32.830165,-96.706915,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,40.69,14441.4
Bldg-244362,Atlanta,3001 Hembree Rd NE,Marietta,GA,30062,34.024513,-84.452228,Not on Zayo Network,Fiber Only,High School,22187.43,542498.32
Bldg-265493,Dallas,9211 Garland Rd,Dallas,TX,75218,32.830282,-96.706776,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,41.79,14507.4
Bldg-265494,Dallas,4599 W Davis St,Dallas,TX,75211,32.749798,-96.898842,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,7671.01,203775.25
Bldg-244364,Atlanta,403 Powers Ferry Rd SE,Marietta,GA,30067,33.94247,-84.494271,Not on Zayo Network,Fiber Only,Elementary School,180.05,15401.5
Bldg-265495,Dallas,6200 Pershing Ave,Fort Worth,TX,76116,32.736351,-97.418876,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,2905.54,84638.5
Bldg-244360,Atlanta,2451 Favor Rd SW,Marietta,GA,30060,33.891786,-84.565458,Not on Zayo Network,Fiber Only,High School,3395.68,91496.32
Bldg-265498,Atlanta,3475 Pleasant Hill Rd,Duluth,GA,30096,33.990779,-84.160877,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,2428.04,68272.96
Bldg-265500,Dallas,315 N Greenville Ave,Allen,TX,75002,33.0952,-96.6303,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,32436.7,822917.5
Bldg-265501,Dallas,1540 N Galloway Ave,Mesquite,TX,75149,32.7856248,-96.6028054,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,340.95,32457
Bldg-265512,Dallas,1121 Beachview St,Dallas,TX,75218,32.831689,-96.705934,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,215.65,24939
Bldg-265536,Atlanta,1040 Huff Rd NW,Atlanta,GA,30318,33.7885722,-84.4218517,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1259.99,40239.76
Bldg-265553,Atlanta,1022 Level Creek Rd,Buford,GA,30518,34.102427,-84.039228,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,23579.19,575900.56
Bldg-265560,Atlanta,640 Glen Iris Dr NE,Atlanta,GA,30308,33.77225,-84.3688166,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,433.22,22996.6
Bldg-265598,Dallas,1505 Elm St,Dallas,TX,75201,32.7816383,-96.7995706,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,90.77,17446.2
Bldg-265602,Atlanta,1400 Mall Of Georgia Blvd,Buford,GA,30519,34.05941,-83.996685,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,18767.96,460431.04
Bldg-266001,Denver,11200 Colony Cir,Broomfield,CO,80021,39.902694,-105.088603,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,1977.25,71717.5
Bldg-265643,Atlanta,325 E Paces Ferry Rd NE,Atlanta,GA,30305,33.8388098,-84.3767851,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,72.91,12187.3
Bldg-265648,Atlanta,4801 Baker Grove Rd NW,Acworth,GA,30101,34.0434,-84.7007,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,29472.02,717328.48
Bldg-265658,Atlanta,225 Nancy Ln,Cumming,GA,30040,34.196367,-84.151762,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,38335.59,930054.16
Bldg-265659,Atlanta,950 Lake Ridge Pkwy,Riverdale,GA,30296,33.5626,-84.4406,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,14538.38,358921.12
Bldg-245231,Atlanta,3536 Radcliffe Blvd,Decatur,GA,30034,33.67915,-84.216901,Not on Zayo Network,Fiber Only,Elementary School,37226.95,903446.8
Bldg-245225,Atlanta,2670 Old Wesley Chapel Rd,Decatur,GA,30034,33.6933,-84.2487,Not on Zayo Network,Fiber Only,Middle School,31836.09,774066.16
Bldg-265660,Atlanta,158 Paper Mill Rd,Lawrenceville,GA,30046,33.9468,-83.995,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,28314.1,689538.4
Bldg-245233,Atlanta,3535 Dogwood Farm Rd,Decatur,GA,30034,33.679769,-84.216113,Not on Zayo Network,Fiber Only,Middle School,37043.13,899035.12
Bldg-245227,Atlanta,4150 Green Hawk Trl,Decatur,GA,30035,33.7221,-84.220601,Not on Zayo Network,Fiber Only,Elementary School,21656.32,529751.68
Bldg-265662,Atlanta,4300 Flat Shoals Rd,Union City,GA,30291,33.586583,-84.52935,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,4146.91,109525.84
Bldg-245235,Atlanta,3230 Columbia Woods Dr,Decatur,GA,30032,33.71999,-84.258461,Not on Zayo Network,Fiber Only,Elementary School,22911.79,559882.96
Bldg-265664,Atlanta,479 Tommy Lee Fuller Dr,Loganville,GA,30052,33.8282,-83.9067,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,73049.2,1763180.8
Bldg-245241,Atlanta,2477 Coralwood Dr,Decatur,GA,30033,33.82765,-84.288361,Not on Zayo Network,Fiber Only,Elementary School,5371.3,138911.2
Bldg-245237,Atlanta,2106 Columbia Dr,Decatur,GA,30032,33.72782,-84.250051,Not on Zayo Network,Fiber Only,High School,19503.12,478074.88
Bldg-266064,Atlanta,3348 Fairway Oaks Dr,Lawrenceville,GA,30044,33.9431196,-84.1159098,Build in Progress,Fiber Only,Residential - Multi Tenant,337.18,20115.4
Bldg-245243,Atlanta,3034 Curtis Dr NE,Atlanta,GA,30319,33.84053,-84.337891,Not on Zayo Network,Fiber Only,Elementary School,1878.38,55081.12
Bldg-265672,Atlanta,4050 Morgan Rd,Union City,GA,30291,33.567138,-84.518221,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,7612.66,192703.84
Bldg-266040,Dallas,2200 Victory Ave,Dallas,TX,75219,32.7851356,-96.8094486,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,295.14,29708.4
Bldg-265668,Atlanta,102 Alexander Dr,Canton,GA,30114,34.199024,-84.509871,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,58695.97,1418703.28
Bldg-245245,Atlanta,3100 Mount Olive Dr,Decatur,GA,30033,33.81886,-84.274451,Not on Zayo Network,Fiber Only,Middle School,2056.17,59348.08
Bldg-245248,Atlanta,3226 Flat Shoals Rd,Decatur,GA,30034,33.70643,-84.283671,Not on Zayo Network,Fiber Only,Elementary School,24305.14,593323.36
Bldg-245255,Atlanta,2360 River Rd,Ellenwood,GA,30294,33.67703,-84.294551,Not on Zayo Network,Fiber Only,High School,20295.49,497091.76
Bldg-266057,Dallas,2204 Aristocrat Dr,Irving,TX,75063,32.915053,-96.973722,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,2940.7,85517.5
Bldg-245252,Atlanta,1070 Otello Ave,Clarkston,GA,30021,33.80947,-84.225991,Not on Zayo Network,Fiber Only,Elementary School,2501.77,70042.48
Bldg-245259,Atlanta,2830 Henderson Mill Rd,Atlanta,GA,30341,33.867213,-84.252774,Not on Zayo Network,Fiber Only,Middle School,685.72,26457.28
Bldg-245253,Atlanta,2408 Henderson Mill Rd NE,Atlanta,GA,30345,33.85622,-84.258921,Not on Zayo Network,Fiber Only,Elementary School,264.38,17931.4
Bldg-245268,Atlanta,1192 Clarendon Ave,Avondale Estates,GA,30002,33.75925,-84.266891,Not on Zayo Network,Fiber Only,High School,11887.16,295291.84
Bldg-245264,Atlanta,3590 Lavista Rd,Decatur,GA,30033,33.83939,-84.269521,Not on Zayo Network,Fiber Only,Elementary School,3007.72,82185.28
Bldg-245270,Atlanta,3191 Covington Hwy,Avondale Estates,GA,30002,33.77377,-84.259611,Not on Zayo Network,Fiber Only,Elementary School,6217.08,159209.92
Bldg-245272,Atlanta,934 Briarcliff Rd NE,Atlanta,GA,30306,33.78056,-84.346111,Not on Zayo Network,Fiber Only,High School,645.77,25498.48
Bldg-245267,Atlanta,2590 Kelly Lake Rd,Decatur,GA,30032,33.71682,-84.283401,Not on Zayo Network,Fiber Only,Elementary School,23121.49,564915.76
Bldg-245274,Atlanta,2449 Dresden Dr,Atlanta,GA,30341,33.86898,-84.292361,Not on Zayo Network,Fiber Only,Elementary School,2174.02,62176.48
Bldg-245276,Atlanta,3505 Boring Rd,Decatur,GA,30034,33.68953,-84.240801,Not on Zayo Network,Fiber Only,Elementary School,33012.58,802301.92
Bldg-245283,Atlanta,955 N Indian Creek Dr,Clarkston,GA,30021,33.805757,-84.239909,Not on Zayo Network,Fiber Only,High School,4554.53,119308.72
Bldg-245285,Atlanta,724 N Indian Creek Dr,Clarkston,GA,30021,33.79737,-84.238741,Not on Zayo Network,Fiber Only,Elementary School,2325.35,65808.4
Bldg-245279,Atlanta,2112 Seaman Cir,Atlanta,GA,30341,33.91184,-84.303101,Not on Zayo Network,Fiber Only,Elementary School,6909.3,175823.2
Bldg-266080,Denver,1000 South St,Castle Rock,CO,80104,39.369593,-104.847289,Not on Zayo Network,Fiber Only,Residential - Multi Tenant,58779.02,1775770.6
Bldg-245281,Atlanta,3075 Alton Rd,Atlanta,GA,30341,33.87892,-84.262811,Not on Zayo Network,Fiber Only,Conference/Convention Center,5528.87,142692.88
Bldg-245289,Atlanta,3601 Sexton Woods Dr,Atlanta,GA,30341,33.8968,-84.310971,Not on Zayo Network,Fiber Only,Middle School,10235.87,255660.88
